alignment	id_run	irods_path	is_paired_read	lane	library_id	library_type	manual_qc	name	npg_run_id	reference	run_uuid	sample_uuid	tag_index	target	total_reads	type
1	46371	/seq/illumina/runs/46/46371/lane2/plex308/46371_2#308.cram	1	2	65991166	pWGS-384	1	46371_2#308	46371_2#308		3feece0d-0427-53bd-b2ef-d15feba1295b	1909bdb1-e77f-5e02-86e3-a5f1e7794da3	308	1	26589696	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex155/46358_2#155.cram	1	2	65990172	pWGS-384	1	46358_2#155	46358_2#155		e0082f11-3cda-51d5-9098-6c2f1d375874	62afde2b-2bc6-5aed-9009-fd39704a2d93	155	1	2270554	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex365/46371_1#365.cram	1	1	65991818	pWGS-384	1	46371_1#365	46371_1#365		091a86fc-ff28-5696-8549-03ba8d3cd2a9	057a44bf-7c41-574c-9d0a-9f27a0764a98	365	1	10515542	cram
1	46872	/seq/illumina/runs/46/46872/lane1/plex141/46872_1#141.cram	1	1	65993772	pWGS-384	1	46872_1#141	46872_1#141		7d790009-c4c5-500b-be45-cacd3beb26e6	e38525ba-10d2-5864-91a1-13b4d8806175	141	1	3544534	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex246/46358_2#246.cram	1	2	65990058	pWGS-384	1	46358_2#246	46358_2#246		ac1bd633-12e5-5a3c-a6c7-8a6f5596d55e	90150753-3c50-55ae-aaf4-945b31064258	246	1	1264120	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex64/46358_2#64.cram	1	2	65990286	pWGS-384	1	46358_2#64	46358_2#64		138007a7-77f6-5163-8b90-07a01dba9c54	a6626362-81d3-504e-a22b-830ea8371d42	64	1	2308864	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex57/46321_1#57.cram	1	1	65992038	pWGS-384	1	46321_1#57	46321_1#57		68da380f-b6f6-5a43-8429-922f2db1b542	62369b13-9882-553a-bab8-8f0376a8435c	57	1	3143294	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex321/46358_2#321.cram	1	2	65989943	pWGS-384	1	46358_2#321	46358_2#321		144f7ab3-a694-5de7-8bd9-13f396a9b839	ac4cea57-b550-55b9-9728-a8b1c8a06321	321	1	1854700	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex224/46321_1#224.cram	1	1	65992216	pWGS-384	1	46321_1#224	46321_1#224		5e5722cd-9631-577c-b5c5-fbc419236b7f	fdf16d4c-f651-5b54-afae-4fbc16dfbc27	224	1	3911352	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex77/46371_1#77.cram	1	1	65991751	pWGS-384	1	46371_1#77	46371_1#77		ce4e7040-2915-5f2e-b484-6efec9e04dd5	82853e5c-9f0d-5ec2-8b76-a54ed4747fe3	77	1	18615548	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex254/46371_1#254.cram	1	1	65991786	pWGS-384	1	46371_1#254	46371_1#254		111afa8e-6406-56b8-bdbf-2244b35cd1b6	946b2d7c-4dd8-5b66-a4ff-5779c02ae99a	254	1	11361324	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex150/46321_1#150.cram	1	1	65991972	pWGS-384	1	46321_1#150	46321_1#150		b138b9d0-70d8-53e7-a223-507f54cca818	e6cf62ef-3f13-53a9-8298-dbba7738f036	150	1	3049048	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex210/46358_2#210.cram	1	2	65989960	pWGS-384	1	46358_2#210	46358_2#210		25f9e4cf-6385-5c69-b259-e906e6c7a42c	330197c2-72c4-5e22-b8d5-55719c7b0d5d	210	1	2076962	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex183/46321_1#183.cram	1	1	65991998	pWGS-384	1	46321_1#183	46321_1#183		15054084-be17-5312-bea5-9d833d010ee9	43795851-662a-5043-b4fb-505f410f72c3	183	1	2383446	cram
1	48373	/seq/illumina/runs/48/48373/lane1/plex26/48373_1#26.cram	1	1	70377242	pWGS-384	1	48373_1#26	48373_1#26		d17f5a1a-c6b7-5c9a-a175-1e8a65970281	af29030f-f620-55f6-919f-b169f541043a	26	1	1671444	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex146/46371_2#146.cram	1	2	65991108	pWGS-384	1	46371_2#146	46371_2#146		f0cacdf8-120c-5ce5-945a-cad4bb0e4028	69f9584e-df0a-510e-9969-c169ce2d13b4	146	1	22829908	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex281/46321_1#281.cram	1	1	65992052	pWGS-384	1	46321_1#281	46321_1#281		ea83ef77-f97a-5d8b-806e-df5d69a81afb	e1231f49-ac53-5d27-8d53-31c05e9007fa	281	1	2226548	cram
1	46321	/seq/illumina/runs/46/46321/lane2/plex6/46321_2#6.cram	1	2	65992347	pWGS-384	1	46321_2#6	46321_2#6		627a40b5-a8d2-5c97-9913-3496033e82bf	dd450dad-91b0-56e4-92a5-4bbd07f5cdc3	6	1	3226938	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex103/47195_1#103.cram	1	1	67518409	pWGS-384	1	47195_1#103	47195_1#103		1931ee75-6e31-5436-8b99-3301f2d3e5dd	e84d19e2-d2d2-5ea6-88c4-006f08b7ca1b	103	1	2356244	cram
1	48373	/seq/illumina/runs/48/48373/lane1/plex226/48373_1#226.cram	1	1	70377063	pWGS-384	1	48373_1#226	48373_1#226		0fe3aeba-c4fb-589d-b12b-4fa643dca2ac	876a778d-35d3-54a8-be9d-9562cc9aa90d	226	1	1750580	cram
1	46472	/seq/illumina/runs/46/46472/lane2/plex348/46472_2#348.cram	1	2	65996065	pWGS-384	1	46472_2#348	46472_2#348		941bfe54-46c7-5ff2-bbb5-110604d8e7e4	82f96ba6-c20c-5d69-b38f-a843d0f9a117	348	1	1210644	cram
1	46371	/seq/illumina/runs/46/46371/lane4/plex209/46371_4#209.cram	1	4	65992721	pWGS-384	1	46371_4#209	46371_4#209		1cedb019-9c4f-51b2-ad10-15701a4bfa02	d23b591f-63cf-50b7-8272-4c581924867f	209	1	33700890	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex253/46358_2#253.cram	1	2	65990226	pWGS-384	1	46358_2#253	46358_2#253		87772d02-00f6-530a-834d-6325154baf2b	a266874a-8562-53c7-b8cf-913f286791dc	253	1	1573052	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex269/46371_3#269.cram	1	3	65990995	pWGS-384	1	46371_3#269	46371_3#269		ff8e22dc-790a-5a82-b0d7-21f3beb2d34c	09fd1e2d-ceaa-57ef-a96d-50a1d9358c7d	269	1	13308450	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex213/47195_1#213.cram	1	1	67518368	pWGS-384	1	47195_1#213	47195_1#213		ae4388e4-4e5c-531e-93e4-c8914b802e83	5b5e1011-5b4a-5498-8958-c8587a26a02f	213	1	2646786	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex274/46371_1#274.cram	1	1	65991500	pWGS-384	1	46371_1#274	46371_1#274		3ca1c236-5b9b-57d8-b59a-2e8336dd88cf	b273d618-f6f6-5028-b93b-3e29c957e922	274	1	9568148	cram
1	46626	/seq/illumina/runs/46/46626/lane1/plex94/46626_1#94.cram	1	1	65990624	pWGS-384	1	46626_1#94	46626_1#94		61dbc891-c01a-5c1b-8a09-f57d360d86af	dfc59425-e36a-5f0a-b9b9-495c692c5924	94	1	21143364	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex189/46371_3#189.cram	1	3	65990990	pWGS-384	1	46371_3#189	46371_3#189		81fb3239-5951-56a9-8b1c-efcfad15d23c	05cc3f8c-78ff-5570-940d-c4c46fc04c7f	189	1	8801196	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex123/47195_1#123.cram	1	1	67518506	pWGS-384	1	47195_1#123	47195_1#123		a945dc31-7d23-53fd-9dc8-94f7bddbc791	ce73692f-1f6c-5662-b4af-064147c83af8	123	1	2291820	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex202/47195_1#202.cram	1	1	67518487	pWGS-384	1	47195_1#202	47195_1#202		895775c4-6d50-55de-a9ed-11f8b5fdb896	90f76b45-31fd-5f82-8440-f0fd02ba3010	202	1	1869172	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex332/46321_1#332.cram	1	1	65992127	pWGS-384	1	46321_1#332	46321_1#332		f3189c9d-fa4f-57cf-b636-193cb8b828fb	613f5ec1-594c-5958-b1df-613118fedfe1	332	1	4257270	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex145/46371_2#145.cram	1	2	65991084	pWGS-384	1	46371_2#145	46371_2#145		3ee3e2dd-5e8b-5a33-9d9c-8e2989bbd60a	74ad2889-ed45-5917-be23-6d858ab53bc3	145	1	14352238	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex162/47195_1#162.cram	1	1	67518293	pWGS-384	1	47195_1#162	47195_1#162		43fdf992-00a5-5b2a-9e20-12ef4379ae51	8f01017f-239b-59ca-9175-eb8d3b01e74e	162	1	2194094	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex115/46358_2#115.cram	1	2	65989978	pWGS-384	1	46358_2#115	46358_2#115		c2b776f3-a17c-501b-b34c-6054edc346a7	b88ccb4f-cc12-56b6-bca5-ab4ecfca48c7	115	1	2313368	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex266/46371_1#266.cram	1	1	65991691	pWGS-384	1	46371_1#266	46371_1#266		5e5a5dfd-ca11-5683-8eb3-62055418538a	db71889d-b653-52e0-9d39-ddb6d1e4e097	266	1	14499204	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex110/46371_1#110.cram	1	1	65991777	pWGS-384	1	46371_1#110	46371_1#110		76a2c80a-7e33-5af6-9ad1-91396376efee	937395bf-db76-5482-95ac-98f7265faeb0	110	1	19345582	cram
1	48521	/seq/illumina/runs/48/48521/lane1/plex7/48521_1#7.cram	1	1	65943337	Standard	1	48521_1#7	48521_1#7		2a35c08c-5a9c-5a05-baea-24a56deab789	e26b29dd-6adf-5e2e-a0d5-8b57d6412c34	7	1	96796706	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex180/46371_3#180.cram	1	3	65990774	pWGS-384	1	46371_3#180	46371_3#180		c7ece3d8-82c9-5403-9633-4d76040ee772	eea3c027-acf8-5807-ac18-9e0b18a535fe	180	1	13796098	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex194/46371_2#194.cram	1	2	65991111	pWGS-384	1	46371_2#194	46371_2#194		fe48440c-7f33-5038-a4b2-28fe5412c5bf	361f4248-91f4-572e-9f7c-472f22cd1e7a	194	1	14978426	cram
1	46472	/seq/illumina/runs/46/46472/lane2/plex30/46472_2#30.cram	1	2	65996093	pWGS-384	1	46472_2#30	46472_2#30		576d9be5-b723-57ad-96c4-9218827eca42	30ce1e0d-7940-5db8-876e-910293885cfd	30	1	1675812	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex82/46321_1#82.cram	1	1	65991872	pWGS-384	1	46321_1#82	46321_1#82		d3634c30-bebc-5cf7-8c85-483d6d99ffd2	b77dedc0-a7c3-5bab-a5cc-06857e589d52	82	1	2873456	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex65/46371_2#65.cram	1	2	65991079	pWGS-384	1	46371_2#65	46371_2#65		789905bf-571c-5787-a547-4a57e64e4b6c	c03d6ecb-5d29-5d3a-8109-23cd4d50784d	65	1	14464888	cram
1	48373	/seq/illumina/runs/48/48373/lane1/plex20/48373_1#20.cram	1	1	70377098	pWGS-384	1	48373_1#20	48373_1#20		66ff30ea-95db-5a80-be7f-a79388dd93ab	f3e8e7ab-7f7e-5102-bde1-5757ab77e201	20	1	2658104	cram
1	46371	/seq/illumina/runs/46/46371/lane4/plex61/46371_4#61.cram	1	4	65992999	pWGS-384	1	46371_4#61	46371_4#61		f56d4339-6822-569e-86be-2cd6a7b9929b	4a58881d-f995-54bb-a7d7-fff0121a5655	61	1	14851762	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex363/46371_2#363.cram	1	2	65991338	pWGS-384	1	46371_2#363	46371_2#363		ae341c07-3f80-5ab7-9e9f-61003edef1e9	8b92c176-a071-543a-bbb6-4257b0381d13	363	1	22152450	cram
1	46736	/seq/illumina/runs/46/46736/lane1/plex354/46736_1#354.cram	1	1	65993355	pWGS-384	1	46736_1#354	46736_1#354		5abecf35-1e4f-5c52-b292-b4c452bdc52b	46bdcf4a-2015-51e0-941e-2c4b61663708	354	1	2738228	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex338/46371_2#338.cram	1	2	65991288	pWGS-384	1	46371_2#338	46371_2#338		4d9f32f3-5dea-5425-a68c-67bc66d5469a	15f55b80-88e7-5b49-bc9f-7879b3dfbd3a	338	1	14788428	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex338/46358_2#338.cram	1	2	65989968	pWGS-384	1	46358_2#338	46358_2#338		c3c45356-179f-5d7d-a3e5-ac52b6647bbd	fd9bb6ea-d391-57c7-a7b8-4a6ce368a83f	338	1	1237566	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex178/46371_3#178.cram	1	3	65990726	pWGS-384	1	46371_3#178	46371_3#178		a9d746e0-04a8-575e-afd9-b163fcd5ccbd	4fc0220b-e671-56fb-b2fe-3779bedb2103	178	1	15203386	cram
1	46626	/seq/illumina/runs/46/46626/lane1/plex339/46626_1#339.cram	1	1	65990568	pWGS-384	1	46626_1#339	46626_1#339		3f03555c-675e-5077-b7fb-b58bc7b62415	f01b8d52-1899-5315-97db-19aad5c9100f	339	1	8757268	cram
1	46321	/seq/illumina/runs/46/46321/lane2/plex106/46321_2#106.cram	1	2	65992449	pWGS-384	1	46321_2#106	46321_2#106		67a574a8-3c1e-5198-b055-562ba95adb09	4b59d492-fffc-54f2-a2ea-df8d0db90dec	106	1	2689274	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex143/46358_2#143.cram	1	2	65990267	pWGS-384	1	46358_2#143	46358_2#143		3df420a7-3c9f-593c-aa2c-a51d5e053df5	46131c6d-8214-5e5b-86c2-f480c08e3978	143	1	2146496	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex191/46371_3#191.cram	1	3	65991038	pWGS-384	1	46371_3#191	46371_3#191		86b9cf46-7903-584e-b779-2ba8f31c8562	9879762f-d5bc-5c8e-93e6-a00d716a79d6	191	1	12193166	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex134/46371_2#134.cram	1	2	65991203	pWGS-384	1	46371_2#134	46371_2#134		a42e3528-4bb6-5232-8f44-34c9a4f07644	a04ae403-0434-59a2-8f4b-48019fb44c11	134	1	15792400	cram
1	48373	/seq/illumina/runs/48/48373/lane1/plex114/48373_1#114.cram	1	1	70377056	pWGS-384	1	48373_1#114	48373_1#114		68741049-9eb1-5fb5-9f23-23f07e69ea3e	8aa2d384-5974-51c5-8e04-96b50e130767	114	1	1971974	cram
1	46321	/seq/illumina/runs/46/46321/lane2/plex373/46321_2#373.cram	1	2	65992346	pWGS-384	1	46321_2#373	46321_2#373		f6d61371-ce82-5cc1-8940-bc2c03a841bd	306332d8-f40c-57aa-8908-08ab73846afe	373	1	2380012	cram
1	46626	/seq/illumina/runs/46/46626/lane1/plex18/46626_1#18.cram	1	1	65990332	pWGS-384	1	46626_1#18	46626_1#18		3d0ef704-6986-5f03-abd7-c60e86fb6fdc	465d76a8-b042-5027-8405-3b7d976e3425	18	1	8488190	cram
1	46371	/seq/illumina/runs/46/46371/lane4/plex190/46371_4#190.cram	1	4	65993031	pWGS-384	1	46371_4#190	46371_4#190		5b7259d3-3f26-5503-a4e1-8686f43bdfd6	6b3c51c8-c505-511b-b7c6-e910c5557902	190	1	19109376	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex171/46371_2#171.cram	1	2	65991325	pWGS-384	1	46371_2#171	46371_2#171		0dab9586-7ba9-57f5-b3e8-7ab9fdad485d	bac513bf-8324-5c74-8736-ee7f7b6f958e	171	1	10095714	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex20/46321_1#20.cram	1	1	65991916	pWGS-384	1	46321_1#20	46321_1#20		1b0178cc-ba47-5aac-b499-bd5b736df2a4	968305a6-84c8-5398-825d-164c7e9989f5	20	1	3457700	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex247/46371_2#247.cram	1	2	65991234	pWGS-384	1	46371_2#247	46371_2#247		c424fb3d-451a-5a9a-82b9-215f5e02730c	b655b0ac-b8dd-5322-a9e6-2d5769c1b837	247	1	10923578	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex338/46371_1#338.cram	1	1	65991672	pWGS-384	1	46371_1#338	46371_1#338		731f6cc1-79f4-533e-9d5b-647194992e0a	ce367826-795c-5f82-bba1-e6520230d347	338	1	4985198	cram
1	46321	/seq/illumina/runs/46/46321/lane1/plex285/46321_1#285.cram	1	1	65992148	pWGS-384	1	46321_1#285	46321_1#285		d6f0b082-c63f-5337-a77a-074e2d1b2e2a	bf1f1f48-0f65-53be-9288-f2b34b428647	285	1	2240030	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex177/46371_1#177.cram	1	1	65991470	pWGS-384	1	46371_1#177	46371_1#177		b9c8e407-1c36-5a0d-a34b-fbcf14e9b784	c5d2a284-3341-5e84-a83c-18f892be0564	177	1	9013960	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex138/46358_2#138.cram	1	2	65990147	pWGS-384	1	46358_2#138	46358_2#138		1ee75fdc-2765-58b5-ab2a-a924aab0e26a	f2859f8d-448c-57c2-85e3-bfb8dfb44fa7	138	1	1935760	cram
1	48373	/seq/illumina/runs/48/48373/lane1/plex19/48373_1#19.cram	1	1	70377074	pWGS-384	1	48373_1#19	48373_1#19		ceaaea11-485b-54af-8820-d2206d40e279	ac6be029-1cdb-591b-9251-f3e10d751395	19	1	1852316	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex234/46371_2#234.cram	1	2	65991305	pWGS-384	1	46371_2#234	46371_2#234		1dc3965b-8fb9-5ae1-8f43-da931563d118	9e791659-94be-55b7-af51-4c51618e5b74	234	1	12085972	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex67/46371_1#67.cram	1	1	65991511	pWGS-384	1	46371_1#67	46371_1#67		31ee45d6-be80-5e17-aeae-dfbca0e6b767	b399ef1f-77b3-59cd-85ae-cf72749e4cc0	67	1	13164028	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex81/46358_2#81.cram	1	2	65989928	pWGS-384	1	46358_2#81	46358_2#81		e527a634-7084-508a-b4b5-3b4af2c803a4	1da570d7-c53f-5c05-8978-e48c33c75a07	81	1	1879086	cram
1	46736	/seq/illumina/runs/46/46736/lane1/plex353/46736_1#353.cram	1	1	65993307	pWGS-384	1	46736_1#353	46736_1#353		d9dc5eeb-be0d-5dd5-9277-1cde60207955	4d27bfff-45b9-58a3-9743-cfcb96dd7d34	353	1	1818842	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex305/46371_2#305.cram	1	2	65991094	pWGS-384	1	46371_2#305	46371_2#305		41876fdf-c16e-5b62-a51d-3aabece86d16	49c0cb6d-a417-5e44-8f09-943919bb53ca	305	1	15774808	cram
1	46321	/seq/illumina/runs/46/46321/lane2/plex90/46321_2#90.cram	1	2	65992448	pWGS-384	1	46321_2#90	46321_2#90		343d1fd6-df52-5c89-861e-2e2cda9263e2	8653e34e-4d88-5093-bd52-bcd388760094	90	1	1670594	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex129/46358_2#129.cram	1	2	65989931	pWGS-384	1	46358_2#129	46358_2#129		85e24a54-eb32-5be7-96ad-ae022aef48df	8a57e8e5-48b0-590c-aecb-185b2b3910f2	129	1	1960902	cram
1	46371	/seq/illumina/runs/46/46371/lane4/plex200/46371_4#200.cram	1	4	65992888	pWGS-384	1	46371_4#200	46371_4#200		2d161a94-ac56-580f-b798-fc031e9bc7b6	c77b7baa-8901-5a5b-aefb-4f85c3f57eeb	200	1	9169438	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex71/46358_2#71.cram	1	2	65990071	pWGS-384	1	46358_2#71	46358_2#71		12e1d130-95b4-5ad5-a7f8-ad169adaf190	5d1695f7-dcea-52c5-98ea-d5cdfa009388	71	1	2025166	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex206/46371_3#206.cram	1	3	65991015	pWGS-384	1	46371_3#206	46371_3#206		f354f026-c7c6-5a68-ae92-f3b3be1214c0	eb85c230-29f7-5099-9623-779e8956c5e6	206	1	9416112	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex55/46371_1#55.cram	1	1	65991606	pWGS-384	1	46371_1#55	46371_1#55		a6da95aa-1ff1-5d7c-b1f0-5b00aea63c32	eb406d35-6979-53d9-91f5-d30e0e29984b	55	1	16583346	cram
1	46626	/seq/illumina/runs/46/46626/lane1/plex26/46626_1#26.cram	1	1	65990524	pWGS-384	1	46626_1#26	46626_1#26		b9ae4720-a958-5604-9721-b5148a62b7f6	a72ba9e5-a5c6-510b-84ad-65ae8050eabf	26	1	16297064	cram
1	46371	/seq/illumina/runs/46/46371/lane4/plex157/46371_4#157.cram	1	4	65993005	pWGS-384	1	46371_4#157	46371_4#157		637a96e9-4dbb-5715-a0c9-05773bd26f84	fa4ae946-1c41-581f-bf30-ce253e9ed1a3	157	1	18116778	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex253/46371_2#253.cram	1	2	65991378	pWGS-384	1	46371_2#253	46371_2#253		fc78faef-c7b1-5796-9387-c8182607ab59	a2e5a3af-7b3c-51a3-873b-1ff68171b5e8	253	1	19363260	cram
1	48373	/seq/illumina/runs/48/48373/lane1/plex104/48373_1#104.cram	1	1	70377199	pWGS-384	1	48373_1#104	48373_1#104		153f654a-5cc6-51c4-8ce6-9b590a249a25	77c135b1-dc74-5713-bde9-cceaf76aad49	104	1	914200	cram
1	46626	/seq/illumina/runs/46/46626/lane1/plex309/46626_1#309.cram	1	1	65990422	pWGS-384	1	46626_1#309	46626_1#309		c714c0f6-e8c0-5786-b079-d2a75227cbe9	9db4ba7a-e040-5cea-96a2-94e1f456495d	309	1	24431550	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex110/46371_3#110.cram	1	3	65991009	pWGS-384	1	46371_3#110	46371_3#110		c071aab8-4bf5-558d-ba39-acdb787a5bbd	79af20ca-614a-5724-a05e-5619e1b441d6	110	1	12371052	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex246/46371_3#246.cram	1	3	65990826	pWGS-384	1	46371_3#246	46371_3#246		8f7d0690-0b08-543a-8c7b-f7a5e8dd4663	bd151d89-1a44-5020-8f53-24e6dad33468	246	1	17691628	cram
1	46371	/seq/illumina/runs/46/46371/lane4/plex295/46371_4#295.cram	1	4	65992870	pWGS-384	1	46371_4#295	46371_4#295		3601d0b8-fa8c-5459-ba35-53d6e0208582	9b8cd310-bab5-5367-9e4c-9636f3d048ee	295	1	19453554	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex21/46358_2#21.cram	1	2	65990020	pWGS-384	1	46358_2#21	46358_2#21		83c6d477-dfe8-582f-bcaa-7cde1fa626bf	d58aef28-35cc-59d7-8b3b-d9ce8cdee3d2	21	1	2347160	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex66/47195_1#66.cram	1	1	67518287	pWGS-384	1	47195_1#66	47195_1#66		0a59c904-24c8-55d5-b8e6-d4e36cfa79af	1c8192c1-a15f-5fb7-9ebc-08ad0df4abb7	66	1	1958382	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex27/47195_1#27.cram	1	1	67518500	pWGS-384	1	47195_1#27	47195_1#27		566dae25-aba2-51bd-850c-f62fbef11a5e	30a686fe-44cc-5f6c-b6d4-a0e51c1cab44	27	1	2313338	cram
1	46321	/seq/illumina/runs/46/46321/lane2/plex228/46321_2#228.cram	1	2	65992313	pWGS-384	1	46321_2#228	46321_2#228		48a52306-e88f-5257-b6bc-b9958413159b	68dd2e80-d7a6-510a-8ff1-cbcad9123276	228	1	1773298	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex198/46371_2#198.cram	1	2	65991207	pWGS-384	1	46371_2#198	46371_2#198		b06e0b25-88b3-532f-abf2-8efa2e82aec2	2fd4e321-ce60-5678-a853-daa19d7e9f22	198	1	14822784	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex81/47195_1#81.cram	1	1	67518264	pWGS-384	1	47195_1#81	47195_1#81		079e9dc0-8376-5c78-82af-3a5ec281a4a6	e2452337-e5cb-5c75-9e31-2b1766defa53	81	1	2025112	cram
1	46371	/seq/illumina/runs/46/46371/lane2/plex203/46371_2#203.cram	1	2	65991327	pWGS-384	1	46371_2#203	46371_2#203		54198526-c0c3-5843-be51-c4faaf2ec63d	bf0e178d-b9e2-5e95-acf5-72766ade9bd0	203	1	21742260	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex358/46371_1#358.cram	1	1	65991482	pWGS-384	1	46371_1#358	46371_1#358		ed98ce19-d542-5f1d-802e-07a207706f49	2474e324-5449-5e67-bc6f-7a6e9276ca39	358	1	8223838	cram
1	46371	/seq/illumina/runs/46/46371/lane3/plex285/46371_3#285.cram	1	3	65990996	pWGS-384	1	46371_3#285	46371_3#285		7c01e5cd-4445-5379-9acb-7583ce20ec85	38b57e9f-9524-5980-b02e-4c57e4a1078c	285	1	14264510	cram
1	46358	/seq/illumina/runs/46/46358/lane2/plex171/46358_2#171.cram	1	2	65990173	pWGS-384	1	46358_2#171	46358_2#171		fbe2cff6-877a-5eda-a44d-c0248ab1d15e	9f0fed81-a773-548c-820f-9e371277a48c	171	1	2397654	cram
1	46472	/seq/illumina/runs/46/46472/lane2/plex121/46472_2#121.cram	1	2	65995979	pWGS-384	1	46472_2#121	46472_2#121		7a6f3365-3b74-570b-aece-1071d82a4ff4	d185db3a-fcef-530e-bd96-7d0e50b032b4	121	1	2196940	cram
1	46371	/seq/illumina/runs/46/46371/lane1/plex152/46371_1#152.cram	1	1	65991636	pWGS-384	1	46371_1#152	46371_1#152		1f88f522-ed64-5c16-858c-264c8b8a07bb	e5909a31-605d-5710-8ae5-35f6ec879015	152	1	5573352	cram
1	46321	/seq/illumina/runs/46/46321/lane2/plex82/46321_2#82.cram	1	2	65992256	pWGS-384	1	46321_2#82	46321_2#82		41aa8ded-8485-5a7d-8ce4-240ed80c9481	c4a2876a-62e0-513f-82c9-54a8b50691f6	82	1	2101834	cram
1	46472	/seq/illumina/runs/46/46472/lane2/plex28/46472_2#28.cram	1	2	65996045	pWGS-384	1	46472_2#28	46472_2#28		b092e5fc-71fa-5fd6-8cb8-0dcac1d9c9a1	03bc264d-16f7-57ec-9ef3-14862487d25f	28	1	1906406	cram
1	47195	/seq/illumina/runs/47/47195/lane1/plex245/47195_1#245.cram	1	1	67518370	pWGS-384	1	47195_1#245	47195_1#245		83f6ea92-5a39-58f8-a06c-28469755c09c	3f9656a0-7b90-51bc-a7a5-170e7c015652	245	1	2387120	cram
1	46736	/seq/illumina/runs/46/46736/lane1/plex83/46736_1#83.cram	1	1	65993145	pWGS-384	1	46736_1#83	46736_1#83		243768fe-9ae6-5863-a12c-4a69dcdc655b	870145c6-0462-5fbc-92cb-beb247d9cc49	83	1	1801180	cram
1	46872	/seq/illumina/runs/46/46872/lane1/plex3/46872_1#3.cram	1	1	65993524	pWGS-384	1	46872_1#3	46872_1#3		c546b193-7f7e-5b99-a5ac-a0c58ca1ab86	8a8185bf-c723-5c53-86c4-6513c81244b2	3	1	1365192	cram
