import_uuid	name	sample_accession_number	sample_common_name	sample_donor_id	sample_id	sample_supplier_name	sample_uuid	sequencescape_sample_id
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414887	ERS5379110	Haemophilus influenzae	HINTVAC9414887	5034215	31_17_B5_09B08268	74a383f9-1e8d-5cad-9c4c-7d81fa517d99	HINTVAC9414887
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414754	ERS5378939	Haemophilus influenzae	HINTVAC9414754	5034082	33_60_E12_09B09637	545dfa8a-5512-55ea-b078-6d064df133ba	HINTVAC9414754
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413890	ERS5377916	Haemophilus influenzae	HINTVAC9413890	5033218	42_60_E12_10B02069	b569fb51-5779-5254-8463-92704aef505c	HINTVAC9413890
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413589	ERS5377570	Haemophilus influenzae	HINTVAC9413589	5032917	45_94_H10_10B05525	7d0a77b9-d4e0-511e-9f59-03e36f149a1b	HINTVAC9413589
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417149	ERS5382010	Haemophilus influenzae	HINTVAC9417149	5036477	8_95_H11_08B06563	ae07ecba-eb02-5b71-9ef5-3a2b04f60780	HINTVAC9417149
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414801	ERS5379007	Haemophilus influenzae	HINTVAC9414801	5034129	32_42_D6_09B09070	d5776607-19ad-57e5-acea-01bf0f14a3dc	HINTVAC9414801
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415378	ERS5379732	Haemophilus influenzae	HINTVAC9415378	5034706	26_54_E6_09B05112	2bdb0726-25b0-555f-8c80-b5890326b83a	HINTVAC9415378
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416817	ERS5381534	Haemophilus influenzae	HINTVAC9416817	5036145	11_44_D8_08B07871	df78b1c9-dfd8-56b7-9d73-80d5ed64ad57	HINTVAC9416817
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416412	ERS5380960	Haemophilus influenzae	HINTVAC9416412	5035740	15_75_G3_08B10353	45872c3b-df25-5569-8001-e141a19bf7f2	HINTVAC9416412
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414526	ERS5378653	Haemophilus influenzae	HINTVAC9414526	5033854	35_8_A8_09B10528	06e0cd10-78a4-5cc1-819e-64cb33557d43	HINTVAC9414526
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416696	ERS5381363	Haemophilus influenzae	HINTVAC9416696	5036024	12_27_C3_08B08345	2a79237e-7267-5886-9547-d273fcb51f10	HINTVAC9416696
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416716	ERS5381386	Haemophilus influenzae	HINTVAC9416716	5036044	12_77_G5_08B08675	14fee53e-76fa-53ce-870d-3bd6c97a84d7	HINTVAC9416716
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415745	ERS5380179	Haemophilus influenzae	HINTVAC9415745	5035073	22_40_D4_09B02846	e93d66ca-2843-5d54-8b5c-3f467a1d387a	HINTVAC9415745
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417221	ERS5382113	Haemophilus influenzae	HINTVAC9417221	5036549	7_92_H8_08B06036	a9cb4b82-6bb5-5736-9e23-862023e3697c	HINTVAC9417221
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415831	ERS5380290	Haemophilus influenzae	HINTVAC9415831	5035159	21_15_B3_09B02165	8d62a0f4-1ac8-5889-b7d6-2bf1d6ed5ef0	HINTVAC9415831
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415040	ERS5379305	Haemophilus influenzae	HINTVAC9415040	5034368	30_36_C12_09B07734	fb4c300f-8737-5f90-a368-f9cdfe1ba6a2	HINTVAC9415040
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414836	ERS5379037	Haemophilus influenzae	HINTVAC9414836	5034164	32_82_G10_09B09237	c3be9396-9183-56a0-884f-4fc234d9ae31	HINTVAC9414836
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416475	ERS5381087	Haemophilus influenzae	HINTVAC9416475	5035803	15_71_F11_08B10343	cf6368b6-cf4b-528c-8d3c-f7c4a5b08ecd	HINTVAC9416475
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417109	ERS5381949	Haemophilus influenzae	HINTVAC9417109	5036437	8_90_H6_08B06534	08738d9d-4b12-5c27-8298-4f21590d8228	HINTVAC9417109
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416681	ERS5381347	Haemophilus influenzae	HINTVAC9416681	5036009	12_37_D1_08B08393	70ae88e6-3d68-5bde-b988-d63f87bcc45a	HINTVAC9416681
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413902	ERS5377931	Haemophilus influenzae	HINTVAC9413902	5033230	41_2_A2_10B00899	d9e70995-6b42-55f5-8fcf-806c5a143391	HINTVAC9413902
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413930	ERS5377957	Haemophilus influenzae	HINTVAC9413930	5033258	41_53_E5_10B01267	ff6eca05-b006-552d-b0b0-820cd522b9c7	HINTVAC9413930
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416571	ERS5381190	Haemophilus influenzae	HINTVAC9416571	5035899	14_71_F11_08B09748	0abe19b7-7901-5f26-a114-c1db6062ea3d	HINTVAC9416571
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414989	ERS5379237	Haemophilus influenzae	HINTVAC9414989	5034317	30_89_H5_09B08114	6068205b-8f64-59f0-9955-146a7728d3e5	HINTVAC9414989
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414435	ERS5378531	Haemophilus influenzae	HINTVAC9414435	5033763	36_68_F8_09B11513	69fcbf83-f477-59fd-bcbf-148e476f937b	HINTVAC9414435
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415853	ERS5380303	Haemophilus influenzae	HINTVAC9415853	5035181	21_89_H5_09B02621	f9015069-414f-5cea-8a64-ee1aa2783bf5	HINTVAC9415853
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416359	ERS5380869	Haemophilus influenzae	HINTVAC9416359	5035687	16_21_B9_08B10642	e174e1ac-d389-57e8-b1f9-ed855c37e40d	HINTVAC9416359
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414886	ERS5379109	Haemophilus influenzae	HINTVAC9414886	5034214	31_5_A5_09B08206	119525a4-02d8-57e6-b1e1-f4665e5ce455	HINTVAC9414886
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416256	ERS5380773	Haemophilus influenzae	HINTVAC9416256	5035584	17_32_C8_09B00303	2a8cfdee-943a-5101-b894-428792341b7b	HINTVAC9416256
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415370	ERS5379721	Haemophilus influenzae	HINTVAC9415370	5034698	26_53_E5_09B05111	2f72dbdc-971a-5d79-9e0d-4f1ed78677bb	HINTVAC9415370
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416864	ERS5381645	Haemophilus influenzae	HINTVAC9416864	5036192	11_91_H7_08B08117	d6ab40fd-1e12-5b50-a966-6a46db7c08db	HINTVAC9416864
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415086	ERS5379334	Haemophilus influenzae	HINTVAC9415086	5034414	29_6_A6_09B06891	a3d6ce1a-b228-5f51-8426-b9d5052828e1	HINTVAC9415086
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417593	ERS5382687	Haemophilus influenzae	HINTVAC9417593	5036921	3_43_D7_08B02671	3f9e2c56-eaf6-5ea8-abef-de23740eee45	HINTVAC9417593
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414962	ERS5379203	Haemophilus influenzae	HINTVAC9414962	5034290	30_50_E2_09B07822	17b9a97d-dafe-5310-9b40-ca2ef3d4cb18	HINTVAC9414962
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417287	ERS5382217	Haemophilus influenzae	HINTVAC9417287	5036615	6_17_B5_08B04972	84a70117-8076-59c5-9843-9a918dc29556	HINTVAC9417287
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415466	ERS5379835	Haemophilus influenzae	HINTVAC9415466	5034794	25_53_E5_09B04492	8acfc222-3a12-598a-8909-0227cf58172c	HINTVAC9415466
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414688	ERS5378875	Haemophilus influenzae	HINTVAC9414688	5034016	33_28_C4_09B09472	cda82f5f-d40a-593f-853e-ab376a8cd977	HINTVAC9414688
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417131	ERS5381974	Haemophilus influenzae	HINTVAC9417131	5036459	8_69_F9_08B06416	0f464214-eec6-5cf2-b44a-c3f40731bc11	HINTVAC9417131
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417334	ERS5382293	Haemophilus influenzae	HINTVAC9417334	5036662	6_11_A11_08B04915	e7b9c4b2-1de0-560f-a96d-f3a38d4ef2f5	HINTVAC9417334
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414667	ERS5378828	Haemophilus influenzae	HINTVAC9414667	5033995	33_61_F1_09B09643	18a95a63-3338-5afb-910e-bac46e954bcb	HINTVAC9414667
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416088	ERS5380575	Haemophilus influenzae	HINTVAC9416088	5035416	19_35_C11_09B01321	83a56243-c3b0-5df6-bd8e-3bfc520873d8	HINTVAC9416088
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414650	ERS5378807	Haemophilus influenzae	HINTVAC9414650	5033978	34_59_E11_09B10227	518d4c31-22fb-56e1-a032-dfa59e076c96	HINTVAC9414650
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414255	ERS5378329	Haemophilus influenzae	HINTVAC9414255	5033583	38_22_B10_09B12656	bae141d8-0442-56e0-849d-8a74f8786c86	HINTVAC9414255
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415552	ERS5379938	Haemophilus influenzae	HINTVAC9415552	5034880	24_28_C4_09B03786	d0582282-cd43-57a3-bf21-9300d0212667	HINTVAC9415552
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413702	ERS5377692	Haemophilus influenzae	HINTVAC9413702	5033030	43_1_A1_10B02408	415652a3-cc03-5573-921e-c491a9583814	HINTVAC9413702
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415591	ERS5379965	Haemophilus influenzae	HINTVAC9415591	5034919	24_21_B9_09B03757	b529c03f-c7fb-5db5-ab43-eb8976e0f5e6	HINTVAC9415591
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417370	ERS5382356	Haemophilus influenzae	HINTVAC9417370	5036698	5_51_E3_08B04330	ec7ff4ae-19df-5522-b295-323989cc7a77	HINTVAC9417370
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417650	ERS5382765	Haemophilus influenzae	HINTVAC9417650	5036978	1A_50_E2_08B00931	4208f8b6-66bb-5400-9bd1-f17a3595c3b2	HINTVAC9417650
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414243	ERS5378316	Haemophilus influenzae	HINTVAC9414243	5033571	38_68_F8_09B13082	bf2ddf8b-62f1-51dc-b69f-99436a3614b4	HINTVAC9414243
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417727	ERS5382897	Haemophilus influenzae	HINTVAC9417727	5037055	1A_24_B12_08B00369	3d6c1f72-5ff4-5857-9c19-32235edc6107	HINTVAC9417727
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414484	ERS5378600	Haemophilus influenzae	HINTVAC9414484	5033812	35_74_G2_09B10960	8d665607-e5ff-5ac0-bd07-930f8de24daf	HINTVAC9414484
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415170	ERS5379463	Haemophilus influenzae	HINTVAC9415170	5034498	28_52_E4_09B06452	c3d90bcd-b4df-50be-901a-bfa23fa89db6	HINTVAC9415170
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416425	ERS5380978	Haemophilus influenzae	HINTVAC9416425	5035753	15_41_D5_08B10180	b2601ab2-97a0-5716-8b58-7e7f8126eaff	HINTVAC9416425
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417841	ERS5383063	Haemophilus influenzae	HINTVAC9417841	5037169	1A_38_D2_08B00790	408040f7-8aa2-5088-9541-040f04531f91	HINTVAC9417841
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416458	ERS5381025	Haemophilus influenzae	HINTVAC9416458	5035786	15_57_E9_08B10270	c3dbcad1-9a08-5767-ad3f-b9c8cc9be884	HINTVAC9416458
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415702	ERS5380130	Haemophilus influenzae	HINTVAC9415702	5035030	23_11_A11_09B03220	b7956de7-2be9-5890-beb2-7c02d8a95f3f	HINTVAC9415702
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414409	ERS5378511	Haemophilus influenzae	HINTVAC9414409	5033737	36_41_D5_09B11325	30a840d8-f214-581f-af8a-3350b7c662ee	HINTVAC9414409
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413614	ERS5377600	Haemophilus influenzae	HINTVAC9413614	5032942	44_2_A2_10B03276	1ef69ac0-2ffe-58a4-abf9-d6e999f5decb	HINTVAC9413614
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417532	ERS5382580	Haemophilus influenzae	HINTVAC9417532	5036860	4_83_G11_08B03795	0ecfa7cb-7e36-56f6-b43b-bce6ab0e2c43	HINTVAC9417532
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416099	ERS5380584	Haemophilus influenzae	HINTVAC9416099	5035427	19_72_F12_09B01560	2205db42-5e47-5379-b61b-3c387920082b	HINTVAC9416099
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417328	ERS5382282	Haemophilus influenzae	HINTVAC9417328	5036656	6_34_C10_08B05076	9a652ca0-0bc1-5213-b368-6b75a088d33d	HINTVAC9417328
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414308	ERS5378356	Haemophilus influenzae	HINTVAC9414308	5033636	37_76_G4_09B12339	6168a6e7-71f1-5faf-8b65-494e61216671	HINTVAC9414308
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414813	ERS5379049	Haemophilus influenzae	HINTVAC9414813	5034141	32_91_H7_09B09305	f6e69614-0fcc-51aa-95c3-c35c1d805673	HINTVAC9414813
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414968	ERS5379213	Haemophilus influenzae	HINTVAC9414968	5034296	30_27_C3_09B07675	b9deffb9-bc95-548e-bd1b-ffee52e0bf67	HINTVAC9414968
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417505	ERS5382571	Haemophilus influenzae	HINTVAC9417505	5036833	4_44_D8_08B03466	631095a5-97e8-5950-a724-c51b9ea8996f	HINTVAC9417505
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414591	ERS5378732	Haemophilus influenzae	HINTVAC9414591	5033919	34_16_B4_09B09929	9471ccc0-57bb-5bbd-896b-ba3a5e2305fc	HINTVAC9414591
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415968	ERS5380463	Haemophilus influenzae	HINTVAC9415968	5035296	20_32_C8_09B01789	39991764-8553-575d-b8c7-8c7cc56de912	HINTVAC9415968
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414458	ERS5378556	Haemophilus influenzae	HINTVAC9414458	5033786	36_59_E11_09B11446	a646226a-efdc-54fc-a1aa-9bf7910d7c02	HINTVAC9414458
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413639	ERS5377626	Haemophilus influenzae	HINTVAC9413639	5032967	44_17_B5_10B03419	383e044b-53c1-5909-b94f-266727a05bb7	HINTVAC9413639
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417008	ERS5381814	Haemophilus influenzae	HINTVAC9417008	5036336	9_30_C6_08B06745	531c298f-cdc9-5b12-9982-a6d851cc4b6b	HINTVAC9417008
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417304	ERS5382246	Haemophilus influenzae	HINTVAC9417304	5036632	6_31_C7_08B05057	605a9369-9654-5668-ac10-018c3b9a30b9	HINTVAC9417304
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415433	ERS5379804	Haemophilus influenzae	HINTVAC9415433	5034761	25_37_D1_09B04400	370b3d06-371c-5d45-85c7-256c743879e0	HINTVAC9415433
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415915	ERS5380379	Haemophilus influenzae	HINTVAC9415915	5035243	20_61_F1_09B01974	78cde991-4fb6-5a99-ac13-6e7adb804f34	HINTVAC9415915
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415576	ERS5379993	Haemophilus influenzae	HINTVAC9415576	5034904	24_31_C7_09B03804	61d5363f-b819-5720-ab86-e1c2494aab0c	HINTVAC9415576
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417068	ERS5381890	Haemophilus influenzae	HINTVAC9417068	5036396	8_73_G1_08B06447	585ef975-cb6d-5547-ada5-bb5485baf9d7	HINTVAC9417068
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417198	ERS5382081	Haemophilus influenzae	HINTVAC9417198	5036526	7_6_A6_08B05526	7783f404-bbb7-5dcf-8704-a4d85fdf3595	HINTVAC9417198
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416244	ERS5380759	Haemophilus influenzae	HINTVAC9416244	5035572	17_78_G6_09B00563	3cb10fd5-d0c1-531a-b995-a08d60e64b5c	HINTVAC9416244
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417387	ERS5382368	Haemophilus influenzae	HINTVAC9417387	5036715	5_65_F5_08B04451	2d5a8992-2b62-58d3-8957-7cd9f7911d9b	HINTVAC9417387
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414848	ERS5379065	Haemophilus influenzae	HINTVAC9414848	5034176	32_36_C12_09B09025	2b87faad-1a67-566c-bdbf-30abc3d3b0d8	HINTVAC9414848
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417298	ERS5382235	Haemophilus influenzae	HINTVAC9417298	5036626	6_54_E6_08B05195	11da4f8e-30dc-5efe-bfd6-d0d3e9baac53	HINTVAC9417298
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415790	ERS5380230	Haemophilus influenzae	HINTVAC9415790	5035118	22_10_A10_09B02707	28ef4a2b-2e5b-53b9-a95f-144fb1274676	HINTVAC9415790
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413583	ERS5377562	Haemophilus influenzae	HINTVAC9413583	5032911	45_22_B10_10B04625	674be3c6-bc67-55ea-bc28-d701ee52f4e1	HINTVAC9413583
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416288	ERS5380807	Haemophilus influenzae	HINTVAC9416288	5035616	17_36_C12_09B00314	72925fae-6e32-5ead-ac93-ca2ba7f26ec6	HINTVAC9416288
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413539	ERS5377499	Haemophilus influenzae	HINTVAC9413539	5032867	45_64_F4_10B05161	0bf52f8d-0f75-583e-bbf9-721d633c625a	HINTVAC9413539
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414048	ERS5378104	Haemophilus influenzae	HINTVAC9414048	5033376	40_32_C8_10B00348	49417e68-ad1b-5535-89c4-bb6c9cf07a95	HINTVAC9414048
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416839	ERS5381567	Haemophilus influenzae	HINTVAC9416839	5036167	11_66_F6_08B07954	c12b4a8b-1fbe-5253-a430-076a87485188	HINTVAC9416839
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416816	ERS5381533	Haemophilus influenzae	HINTVAC9416816	5036144	11_43_D7_08B07867	7189b96e-fbd6-57af-b839-269d2aa0a6be	HINTVAC9416816
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416745	ERS5381399	Haemophilus influenzae	HINTVAC9416745	5036073	12_45_D9_08B08441	56c5be90-3268-521c-86cd-ddb2bb38d361	HINTVAC9416745
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416128	ERS5380616	Haemophilus influenzae	HINTVAC9416128	5035456	18_28_C4_09B00775	cb1da8f1-cafb-5838-b7c6-936892cee267	HINTVAC9416128
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413746	ERS5377745	Haemophilus influenzae	HINTVAC9413746	5033074	43_54_E6_10B02933	a9dbbe83-c470-575f-a316-3f2f5eb62939	HINTVAC9413746
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416285	ERS5380804	Haemophilus influenzae	HINTVAC9416285	5035613	17_95_H11_09B00647	bf68f8c4-9702-5477-b10c-6829b4e3c073	HINTVAC9416285
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413924	ERS5377950	Haemophilus influenzae	HINTVAC9413924	5033252	41_76_G4_10B01435	edf71cfc-bb5b-5880-957c-ae337b712022	HINTVAC9413924
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416957	ERS5381738	Haemophilus influenzae	HINTVAC9416957	5036285	10_95_H11_08B07557	37e0df77-b2bc-5517-8bef-7e0fcf1d3b9d	HINTVAC9416957
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417436	ERS5382434	Haemophilus influenzae	HINTVAC9417436	5036764	5_83_G11_08B04694	cb4f63d9-2bc6-5477-903c-daacb5544079	HINTVAC9417436
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414655	ERS5378812	Haemophilus influenzae	HINTVAC9414655	5033983	34_24_B12_09B10017	57d22531-141e-50c3-aa30-994ccaed9e3b	HINTVAC9414655
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415506	ERS5379882	Haemophilus influenzae	HINTVAC9415506	5034834	25_58_E10_09B04505	b0f78532-55ed-5ec1-81a7-315306c02e3a	HINTVAC9415506
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414407	ERS5378509	Haemophilus influenzae	HINTVAC9414407	5033735	36_17_B5_09B11166	9a765c9c-0007-529b-b05c-3f656f654f72	HINTVAC9414407
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417864	ERS5383097	Haemophilus influenzae	HINTVAC9417864	5037192	1A_29_C5_08B00626	c4bdd9a9-81cb-5f60-ab58-d7304efce948	HINTVAC9417864
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413831	ERS5377844	Haemophilus influenzae	HINTVAC9413831	5033159	42_17_B5_10B01726	20fc6487-6ab1-5efd-9ce0-b93c96e1ac8a	HINTVAC9413831
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415681	ERS5380106	Haemophilus influenzae	HINTVAC9415681	5035009	23_44_D8_09B03358	af282dde-2cce-5e9b-92da-1ac120c92f77	HINTVAC9415681
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416586	ERS5381214	Haemophilus influenzae	HINTVAC9416586	5035914	13_49_E1_08B09095	1e48cd52-66bf-5651-8922-bcfbdc19f1ef	HINTVAC9416586
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416198	ERS5380707	Haemophilus influenzae	HINTVAC9416198	5035526	17_1_A1_09B00161	56f28630-f4b8-508f-a09a-99cc2f349ff4	HINTVAC9416198
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415268	ERS5379593	Haemophilus influenzae	HINTVAC9415268	5034596	27_76_G4_09B05953	1bd01984-d161-5421-aa60-8b4f25934373	HINTVAC9415268
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415249	ERS5379565	Haemophilus influenzae	HINTVAC9415249	5034577	27_38_D2_09B05649	80e1c89b-8bb1-5590-a5cc-6e26520737eb	HINTVAC9415249
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415418	ERS5379781	Haemophilus influenzae	HINTVAC9415418	5034746	26_59_E11_09B05153	aed7d45c-4952-5944-881f-38df984b5a54	HINTVAC9415418
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414811	ERS5379047	Haemophilus influenzae	HINTVAC9414811	5034139	32_67_F7_09B09172	be6d5db4-8ff4-55cd-8c36-a3f75e2cf60f	HINTVAC9414811
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414304	ERS5378398	Haemophilus influenzae	HINTVAC9414304	5033632	37_28_C4_09B11945	4dbd2161-6272-5d70-a1ff-3d6c7c4ab91b	HINTVAC9414304
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413672	ERS5377634	Haemophilus influenzae	HINTVAC9413672	5033000	44_33_C9_10B03553	43cd0739-08e7-5218-a3f3-e9fbd49793df	HINTVAC9413672
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414723	ERS5378898	Haemophilus influenzae	HINTVAC9414723	5034051	33_68_F8_09B09692	0a2611c4-ac7d-5063-80ff-6b32ca20a197	HINTVAC9414723
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417191	ERS5382071	Haemophilus influenzae	HINTVAC9417191	5036519	7_17_B5_08B05607	697df623-91cf-566c-8829-979f3c71f137	HINTVAC9417191
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413366	ERS5377315	Haemophilus influenzae	HINTVAC9413366	5032694	47_7_A7_10B06867	56e40404-7bd8-5dc7-ab79-f9c320b97667	HINTVAC9413366
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414725	ERS5378901	Haemophilus influenzae	HINTVAC9414725	5034053	33_92_H8_09B09841	926fd809-89e9-58b3-9503-4692d0cc5efe	HINTVAC9414725
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415012	ERS5379268	Haemophilus influenzae	HINTVAC9415012	5034340	30_80_G8_09B08055	2515bb07-c00b-5442-baf7-8473307a42a2	HINTVAC9415012
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417550	ERS5382611	Haemophilus influenzae	HINTVAC9417550	5036878	3_2_A2_08B02304	a5beedac-379c-5760-a9d4-9d63697de9a0	HINTVAC9417550
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414756	ERS5378943	Haemophilus influenzae	HINTVAC9414756	5034084	33_84_G12_09B09757	60584fba-903e-5144-aa30-bba04aef1a94	HINTVAC9414756
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413745	ERS5377744	Haemophilus influenzae	HINTVAC9413745	5033073	43_42_D6_10B02757	05725f26-3db5-53a7-bf7a-cdfb8b0d8793	HINTVAC9413745
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415810	ERS5380253	Haemophilus influenzae	HINTVAC9415810	5035138	22_60_E12_09B02919	d10bff7d-d3f3-55da-8c99-5530c769b5d1	HINTVAC9415810
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413741	ERS5377739	Haemophilus influenzae	HINTVAC9413741	5033069	43_89_H5_10B03221	7899927a-e829-5f3b-bd42-517f53c3aade	HINTVAC9413741
