import_uuid	name	sample_accession_number	sample_common_name	sample_donor_id	sample_id	sample_supplier_name	sample_uuid	sequencescape_sample_id
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662534	ERS12036440	Haemophilus influenzae	SEANFDS10662534	8299137	PCV-C-1619-2	ca8bab6a-aa7d-52fa-b2f8-ba877737741e	SEANFDS10662534
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660187	ERS14270626	unidentified	SEANFDS10660187	8297036	09B00606_Mixed	66694af9-91ee-587d-b20a-fa234f6c481f	SEANFDS10660187
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662192	ERS14271669	unidentified	SEANFDS10662192	8298834	PCV-C-0966-1	5d80534b-efa2-5b62-976f-2f3838a0f0fd	SEANFDS10662192
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661130	ERS14271227	unidentified	SEANFDS10661130	8297802	PCV-C-1716-1	23e58cfc-88f9-5b23-98e9-f98b8e62d305	SEANFDS10661130
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661567	ERS12035946	Moraxella catarrhalis	SEANFDS10661567	8298231	PCV-C-1488-2	e5e3bb6f-414f-5b7e-986b-6acacce12ffd	SEANFDS10661567
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660226	ERS14270665	unidentified	SEANFDS10660226	8297073	09B02163_Mixed	e3040b4e-5770-5cff-aaff-e1b04557e3f5	SEANFDS10660226
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660525	ERS14270948	unidentified	SEANFDS10660525	8297337	09B08412_Mixed	e94a3553-d887-5ffe-9976-abaf7d420bff	SEANFDS10660525
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171303	ERS17065043	Haemophilus influenzae	SEANFDS13171303	9456980	HINF14307SOL	66480b50-8e38-5d61-95d6-0cdf0503a109	SEANFDS13171303
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661473	ERS12035898	Moraxella catarrhalis	SEANFDS10661473	8298141	PCV-C-0667-2	599a61cf-469c-5214-bf68-974424bcbb79	SEANFDS10661473
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660797	ERS14271114	unidentified	SEANFDS10660797	8297524	10B04726_Mixed	6e35b1fa-3366-5cbf-aaaf-a599d17e661e	SEANFDS10660797
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170519	ERS14308161	Moraxella catarrhalis	SEANFDS13170519	8542723	MCAT14015SOL	8292b4b4-9f4d-514a-99b1-8f13f46921c1	SEANFDS13170519
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170734	ERS14747767	Moraxella catarrhalis	SEANFDS13170734	8642881	MCAT3262UHS	3f90f3d6-1e03-56f1-99d5-201e255ed4a0	SEANFDS13170734
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660288	ERS14270757	unidentified	SEANFDS10660288	8297126	09B01806_Mixed	8b60875e-7415-545e-8acb-f0e85a92c927	SEANFDS10660288
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660816	ERS14271130	unidentified	SEANFDS10660816	8297541	10B06413_Mixed	b858d0d7-1e02-576a-b6e8-5d1e921730bd	SEANFDS10660816
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660595	ERS14271006	unidentified	SEANFDS10660595	8297396	09B10073_Mixed	c1a724c7-c92f-51c5-b2e6-02ae4ccebde5	SEANFDS10660595
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660609	ERS14271018	unidentified	SEANFDS10660609	8297406	09B12066_Mixed	8d0a0463-68a1-56fd-a62a-00dc30c37435	SEANFDS10660609
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662352	ERS12036369	Moraxella catarrhalis	SEANFDS10662352	8298981	PCV-C-0631-2	cabca9b6-c6cb-53c3-af89-be573f862df8	SEANFDS10662352
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170853	ERS14747885	Moraxella catarrhalis	SEANFDS13170853	8643000	MCAT4389UHS	90f76b45-31fd-5f82-8440-f0fd02ba3010	SEANFDS13170853
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171333	ERS17065075	Haemophilus influenzae	SEANFDS13171333	9457010	HINF14446SOL	48d47766-321b-5cfd-95d2-eea9bae3a44a	SEANFDS13171333
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661418	ERS14271346	unidentified	SEANFDS10661418	8298087	PCV-C-1455-1	0e778013-7d94-5f9c-9f87-7e91e17a4f64	SEANFDS10661418
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170493	ERS14308136	Moraxella catarrhalis	SEANFDS13170493	8542697	MCAT13389SOL	1d6592b0-e0bc-5335-93d4-9204f8fdf29d	SEANFDS13170493
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661958	ERS14271572	unidentified	SEANFDS10661958	8298603	PCV-C-0885-1	602aa8a5-5058-5099-aa3e-b092a933a76c	SEANFDS10661958
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10659935	ERS14270371	unidentified	SEANFDS10659935	8296810	08B05702_Mixed	e358c5be-b373-595b-9bd6-8a531301e13d	SEANFDS10659935
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661230	ERS14271234	unidentified	SEANFDS10661230	8297900	PCV-C-1135-1	2837d609-d008-5d0f-b9a9-6e0d0d2e63cd	SEANFDS10661230
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661377	ERS14271328	unidentified	SEANFDS10661377	8298047	PCV-C-1767-1	a434925a-70c0-512b-80d6-b046675fa2d2	SEANFDS10661377
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661411	ERS12035859	Moraxella catarrhalis	SEANFDS10661411	8298080	PCV-C-1432-2	16dbb32e-f387-5715-b28f-c40722f113a6	SEANFDS10661411
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662624	ERS14271850	unidentified	SEANFDS10662624	8299226	PCV-C-0219-1	5d6114cc-baae-51ff-9964-4bec58287c45	SEANFDS10662624
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170643	ERS14308321	Moraxella catarrhalis	SEANFDS13170643	8542847	MCAT14468SOL	9148ee54-1fb9-50d5-b162-14824058a589	SEANFDS13170643
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662280	ERS12036335	Haemophilus influenzae	SEANFDS10662280	8298916	PCV-C-1506-2	eaea13ab-aba4-570b-8320-029f2ee313c7	SEANFDS10662280
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662813	ERS14271942	unidentified	SEANFDS10662813	8299414	PCV-C-0715-1	c74f1c10-0bea-58ed-9a86-e143fe1f24bf	SEANFDS10662813
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660446	ERS14270857	unidentified	SEANFDS10660446	8297267	09B06544_Mixed	6f06ccfd-3fb1-5f24-8e46-281ca8a15323	SEANFDS10660446
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661987	ERS12036167	Moraxella catarrhalis	SEANFDS10661987	8298632	PCV-C-1351-3	46131c6d-8214-5e5b-86c2-f480c08e3978	SEANFDS10661987
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661663	ERS12035998	Moraxella catarrhalis	SEANFDS10661663	8298327	PCV-C-1483-3	8391036d-e26a-52c6-a9f1-ba97bf2e1610	SEANFDS10661663
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170515	ERS14308157	Moraxella catarrhalis	SEANFDS13170515	8542719	MCAT13455SOL	38e2c36b-c67b-5b84-b9bc-26334df11032	SEANFDS13170515
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660151	ERS14270594	unidentified	SEANFDS10660151	8297004	08B10095_Mixed	720e5059-2d72-5a96-b2bf-58eb56769796	SEANFDS10660151
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10659884	ERS14270328	unidentified	SEANFDS10659884	8296766	08B05200_Mixed	70208262-ddcf-545e-bf9c-542a2f1c2958	SEANFDS10659884
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661730	ERS14271479	unidentified	SEANFDS10661730	8298394	PCV-C-0092-1	d23b591f-63cf-50b7-8272-4c581924867f	SEANFDS10661730
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660597	ERS14271009	unidentified	SEANFDS10660597	8297398	09B08534_Mixed	c9fd0e27-4f36-5ef8-9f2a-6274709a1479	SEANFDS10660597
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661777	ERS14271550	unidentified	SEANFDS10661777	8298440	PCV-C-1124-1	7cf80699-dc22-50ec-aa7c-e6b5eebd64eb	SEANFDS10661777
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171182	ERS17064971	Haemophilus influenzae	SEANFDS13171182	9456860	HINF13149SOL	f1a44b41-917a-5d58-8b09-64a2f729c16f	SEANFDS13171182
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171021	ERS17064764	Haemophilus influenzae	SEANFDS13171021	9456701	HINF3288UHS	be9442eb-d369-5efa-a464-b9e14accf46d	SEANFDS13171021
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660502	ERS14270907	unidentified	SEANFDS10660502	8297317	09B06758_Mixed	74295beb-0590-555c-9882-4909723aa179	SEANFDS10660502
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660776	ERS14271104	unidentified	SEANFDS10660776	8297514	10B02108_Mixed	2c82ff92-b874-5887-8ee5-526daa2da834	SEANFDS10660776
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170803	ERS14747836	Moraxella catarrhalis	SEANFDS13170803	8642950	MCAT4223UHS	250112b7-f428-5586-a6a1-cefcb9a2c03e	SEANFDS13170803
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS12926712	ERS12119089	Moraxella catarrhalis	SEANFDS12926712	8304308	PCV-C-0723-2	4c716304-e43d-54ff-ada4-2f68c16b646e	SEANFDS12926712
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170688	ERS14747736	Moraxella catarrhalis	SEANFDS13170688	8642835	MCAT3040UHS	486b703a-da2d-5315-95ab-9b0094acd3c3	SEANFDS13170688
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661396	ERS12035854	Moraxella catarrhalis	SEANFDS10661396	8298066	PCV-C-1500-2	82f96ba6-c20c-5d69-b38f-a843d0f9a117	SEANFDS10661396
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661174	ERS14271291	unidentified	SEANFDS10661174	8297846	PCV-C-0867-1	5155e2f2-d9c2-549d-9f85-8645b9828789	SEANFDS10661174
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660746	ERS14271084	unidentified	SEANFDS10660746	8297493	10B03139_Mixed	5122f3c3-4050-5b05-bf03-51cbb3355449	SEANFDS10660746
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171207	ERS17064901	Haemophilus influenzae	SEANFDS13171207	9456885	HINF13289SOL	f55b5189-5109-5c0e-a467-eb65058f0be3	SEANFDS13171207
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170597	ERS14308274	Moraxella catarrhalis	SEANFDS13170597	8542801	MCAT14324SOL	4f5366c4-cacb-5fea-882f-d48e4a9d2d31	SEANFDS13170597
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660112	ERS14270560	unidentified	SEANFDS10660112	8296970	08B07999_Mixed	3e9a11a7-6ef5-5cbd-893e-3b2b95da06a0	SEANFDS10660112
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660133	ERS14270580	unidentified	SEANFDS10660133	8296989	08B09477_Mixed	312b16ba-9399-586c-845d-c5397190492c	SEANFDS10660133
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170765	ERS14747800	Moraxella catarrhalis	SEANFDS13170765	8642912	MCAT4080UHS	fbe7e5b1-0b4c-59b8-b88f-669415b01e99	SEANFDS13170765
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661496	ERS14271376	unidentified	SEANFDS10661496	8298163	PCV-C-0650-1	a346ba6c-928e-56b0-9477-d45549e7d6f5	SEANFDS10661496
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171097	ERS17064839	Haemophilus influenzae	SEANFDS13171097	9456776	HINF5058UHS	e7d991c6-e6db-5c9d-b5e2-51492ea6677c	SEANFDS13171097
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170920	ERS14747953	Moraxella catarrhalis	SEANFDS13170920	8643067	MCAT5271UHS	d7481517-bbd9-5f4b-965c-9edaf3197213	SEANFDS13170920
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662203	ERS14271672	unidentified	SEANFDS10662203	8298844	PCV-C-1334-1	c83c131f-de75-5f07-ac49-1e74d039543e	SEANFDS10662203
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660132	ERS14270578	unidentified	SEANFDS10660132	8296988	09B00683_Mixed	eb4a7a44-3766-58a8-af4b-1a2ee4ace72f	SEANFDS10660132
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661776	ERS12036063	Haemophilus influenzae	SEANFDS10661776	8298439	PCV-C-0289-2	6b296ce6-b4ac-51a0-a92a-ba9510255f92	SEANFDS10661776
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661684	ERS12036011	Moraxella catarrhalis	SEANFDS10661684	8298348	PCV-C-1075-3	88318408-4c89-59a5-b81d-39f4ba689f64	SEANFDS10661684
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661356	ERS14271318	unidentified	SEANFDS10661356	8298026	PCV-C-0915-1	dbc71835-a035-54b3-a0c9-e735363ce6e1	SEANFDS10661356
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662497	ERS14271757	unidentified	SEANFDS10662497	8299106	PCV-C-0485-1	6afc4b12-5e07-5335-bfa1-0fa83cac12eb	SEANFDS10662497
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662170	ERS14271660	unidentified	SEANFDS10662170	8298812	PCV-C-0237-1	49788f48-79dc-5f06-b0e3-6125a6add46f	SEANFDS10662170
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661607	ERS14271425	unidentified	SEANFDS10661607	8298271	PCV-C-0688-1	8dd7df9f-da9a-548d-b4ba-b960f4e86826	SEANFDS10661607
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660859	ERS14271170	unidentified	SEANFDS10660859	8297580	10B03755_Mixed	fa8e10f9-7613-52e2-b786-9fc83131b565	SEANFDS10660859
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662603	ERS12036490	Haemophilus influenzae	SEANFDS10662603	8299205	PCV-C-1403-2	8a2bbb80-d46d-5e82-a339-91a89f69d883	SEANFDS10662603
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660049	ERS14270410	unidentified	SEANFDS10660049	8296915	08B08081_Mixed	72354ba0-05ae-5948-92bf-aba893a0625f	SEANFDS10660049
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660095	ERS14270449	unidentified	SEANFDS10660095	8296954	08B07651_Mixed	e2a1029e-d96a-5bc2-8bd5-688e44f28e78	SEANFDS10660095
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170523	ERS14308166	Moraxella catarrhalis	SEANFDS13170523	8542727	MCAT14037SOL	78ad5624-c95d-5a57-a412-7afb5214d9ec	SEANFDS13170523
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171256	ERS17064996	Haemophilus influenzae	SEANFDS13171256	9456933	HINF14056SOL	61b7b9b4-d5a2-5c72-87a8-11b6760c491c	SEANFDS13171256
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661571	ERS12035949	Haemophilus influenzae	SEANFDS10661571	8298235	PCV-C-1539-2	b9b709b7-7707-58cb-94b5-35321322663f	SEANFDS10661571
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661862	ERS14271501	unidentified	SEANFDS10661862	8298509	PCV-C-1795-1	e93f870e-7903-5942-8331-f5d6945d227f	SEANFDS10661862
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662623	ERS14271849	unidentified	SEANFDS10662623	8299225	PCV-C-0251-1	ce6a46d5-8e58-58c8-85d9-918ec4eaa65b	SEANFDS10662623
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660532	ERS14270954	unidentified	SEANFDS10660532	8297344	09B10157_Mixed	b8af8951-adb7-5b92-a059-5b4a97df1011	SEANFDS10660532
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170700	ERS14747748	Moraxella catarrhalis	SEANFDS13170700	8642847	MCAT3079UHS	b7ac8f04-0986-5516-a7f2-7604530c63f1	SEANFDS13170700
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661861	ERS12036096	Moraxella catarrhalis	SEANFDS10661861	8298508	PCV-C-0110-2	67b951e0-b2eb-5c54-b447-256fa04f6a1a	SEANFDS10661861
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10659961	ERS14270394	unidentified	SEANFDS10659961	8296832	08B06036_Mixed	a554baf9-0d14-53c8-bbc9-ddd2c7ec4e6b	SEANFDS10659961
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660178	ERS14270619	unidentified	SEANFDS10660178	8297029	09B00356_Mixed	f1439b25-8c3d-59dd-a589-af786e58fdb5	SEANFDS10660178
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660651	ERS14270929	unidentified	SEANFDS10660651	8297433	09B13334_Mixed	31faeaf9-b95d-5089-9f76-95cff465a885	SEANFDS10660651
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170836	ERS14747870	Moraxella catarrhalis	SEANFDS13170836	8642983	MCAT4337UHS	b63bcbe9-c05b-5dc3-adf5-bde644acfe96	SEANFDS13170836
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170528	ERS14308171	Moraxella catarrhalis	SEANFDS13170528	8542732	MCAT14067SOL	81eb9016-c7ea-5dda-ba1a-251812c89dec	SEANFDS13170528
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661116	ERS12035691	Moraxella catarrhalis	SEANFDS10661116	8297788	PCV-C-1080-2	6ffab6fb-da13-5bbf-acc4-dc4c6a31aeca	SEANFDS10661116
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662134	ERS12036243	Haemophilus influenzae	SEANFDS10662134	8298779	PCV-C-0229-2	0b1f8f04-20c8-55ab-886b-d8c5d00f1f85	SEANFDS10662134
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662224	ERS12036291	Moraxella catarrhalis	SEANFDS10662224	8298864	PCV-C-1526-2	5edfb69e-35d2-52cf-8845-1ec85a98d652	SEANFDS10662224
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171313	ERS17065053	Haemophilus influenzae	SEANFDS13171313	9456990	HINF14354SOL	950dc575-0652-58a0-a861-05e7489f67bf	SEANFDS13171313
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662901	ERS12036638	Haemophilus influenzae	SEANFDS10662901	8299492	PCV-C-0145-2	d621a20e-f369-5386-af14-247ea3f8b08a	SEANFDS10662901
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662745	ERS12036546	Haemophilus influenzae	SEANFDS10662745	8299346	PCV-C-1117-2	af8e913e-8708-5775-8b7c-371a9012311f	SEANFDS10662745
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662782	ERS14271927	unidentified	SEANFDS10662782	8299383	PCV-C-1591-1	71d16ccc-0242-5c80-8836-35193f2ce8d9	SEANFDS10662782
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661543	ERS12035933	Moraxella catarrhalis	SEANFDS10661543	8298207	PCV-C-0503-2	84a54b9e-a0d3-5e42-865a-31095b037ac9	SEANFDS10661543
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660180	ERS14270620	unidentified	SEANFDS10660180	8297031	09B00935_Mixed	81b55898-69d5-5f0a-8461-36837e597490	SEANFDS10660180
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661550	ERS14271399	unidentified	SEANFDS10661550	8298214	PCV-C-0845-1	570b08cc-d0f4-534d-a520-c52066d6b282	SEANFDS10661550
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660987	ERS12035624	Moraxella catarrhalis	SEANFDS10660987	8297696	08B07352_Mcat	f2bf5228-e4ae-59b0-a4e7-49f4897bff45	SEANFDS10660987
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171148	ERS17064939	Haemophilus influenzae	SEANFDS13171148	9456827	HINF13002SOL	f11965f4-e0f7-5bbc-849f-99d752552ee7	SEANFDS13171148
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661238	ERS12035769	Moraxella catarrhalis	SEANFDS10661238	8297908	PCV-C-1135-2	fabe44b1-c97e-5342-b125-67190c3ad2b5	SEANFDS10661238
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662502	ERS12036428	Moraxella catarrhalis	SEANFDS10662502	8299110	PCV-C-1608-3	1bbe3c51-b3ff-5f1e-ad34-cda9ca6f140f	SEANFDS10662502
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661755	ERS12036051	Haemophilus influenzae	SEANFDS10661755	8298419	PCV-C-1417-2	1a04fae6-058f-5746-a4af-a3cf2462f2d2	SEANFDS10661755
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661352	ERS12035829	Moraxella catarrhalis	SEANFDS10661352	8298022	PCV-C-0793-3	8480e578-20f1-5322-9891-49f454a3d3d8	SEANFDS10661352
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662163	ERS12036261	Moraxella catarrhalis	SEANFDS10662163	8298807	PCV-C-1682-3	f518d441-989e-5e12-b328-0b2ba0e8bc3d	SEANFDS10662163
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170628	ERS14308305	Moraxella catarrhalis	SEANFDS13170628	8542832	MCAT14412SOL	f16d772e-1f78-5556-97bf-95f904b9e21e	SEANFDS13170628
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661933	ERS14271528	unidentified	SEANFDS10661933	8298579	PCV-C-0990-1	e27afd62-50c7-5502-9a7d-d91e49d564c5	SEANFDS10661933
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660298	ERS14270767	unidentified	SEANFDS10660298	8297136	09B02459_Mixed	29732003-e469-56da-a302-4d737e631635	SEANFDS10660298
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662046	ERS14271606	unidentified	SEANFDS10662046	8298691	PCV-C-0482-1	a9c26030-3d79-585c-ac9a-65f3afad0a05	SEANFDS10662046
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660325	ERS14270789	unidentified	SEANFDS10660325	8297159	09B03255_Mixed	f244f7dd-bc40-5c08-8315-54a7c9b0ac9b	SEANFDS10660325
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662079	ERS12036226	Moraxella catarrhalis	SEANFDS10662079	8298724	PCV-C-1087-2	c5543e7b-aeae-5615-adf8-ac2f20197c3e	SEANFDS10662079
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170687	ERS14747735	Moraxella catarrhalis	SEANFDS13170687	8642834	MCAT3037UHS	284f0ece-c2f3-51d1-9d04-f85a85117e85	SEANFDS13170687
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS12926728	ERS12119101	Moraxella catarrhalis	SEANFDS12926728	8304320	PCV-C-1439-2	ca8ac227-60ae-5006-8fad-44d354388cb9	SEANFDS12926728
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660861	ERS14271172	unidentified	SEANFDS10660861	8297582	10B05249_Mixed	1b0d100c-764b-5f49-b8bd-9c7d539592cf	SEANFDS10660861
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662179	ERS12036265	Moraxella catarrhalis	SEANFDS10662179	8298821	PCV-C-1339-2	6389c238-f81e-552a-b694-0dc9320243b8	SEANFDS10662179
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662258	ERS12036323	Moraxella catarrhalis	SEANFDS10662258	8298896	PCV-C-1445-2	0cffcdf6-b7d1-5ce5-8632-dea4810ba5f8	SEANFDS10662258
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662830	ERS14271948	unidentified	SEANFDS10662830	8299431	PCV-C-1623-1	99458b9c-11de-5461-9235-efce634a69f8	SEANFDS10662830
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661208	ERS14271303	unidentified	SEANFDS10661208	8297878	PCV-C-0423-1	3bc099ac-57f5-537a-ac73-5b254e1af148	SEANFDS10661208
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660029	ERS14270513	unidentified	SEANFDS10660029	8296897	08B06879_Mixed	0464c6b4-ef09-57b8-bd1b-7f47997d2f69	SEANFDS10660029
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660396	ERS14270816	unidentified	SEANFDS10660396	8297226	09B06006_Mixed	163ea7a9-10c3-5a5d-88ff-37f8196efa40	SEANFDS10660396
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662373	ERS12036382	Moraxella catarrhalis	SEANFDS10662373	8299001	PCV-C-0758-3	50dfc8b6-cdc4-5d0b-8e05-84d8262aa4c6	SEANFDS10662373
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13170795	ERS14747827	Moraxella catarrhalis	SEANFDS13170795	8642942	MCAT4180UHS	a028499c-810c-597b-aac6-538396788131	SEANFDS13170795
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS13171101	ERS17064843	Haemophilus influenzae	SEANFDS13171101	9456780	HINF5080UHS	f254961a-40f2-51de-a1e2-e5b3fee19e0a	SEANFDS13171101
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661451	ERS14271360	unidentified	SEANFDS10661451	8298120	PCV-C-0629-1	9eddfdca-05e3-5740-9966-e8b681015314	SEANFDS10661451
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10661710	ERS12036026	Moraxella catarrhalis	SEANFDS10661710	8298374	PCV-C-1341-2	a5f90916-03f4-5694-b5a2-427678f5d872	SEANFDS10661710
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660779	ERS14271106	unidentified	SEANFDS10660779	8297516	10B04143_Mixed	c5058118-bf4b-5bae-9f0a-9d2077a2ef9a	SEANFDS10660779
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662123	ERS12036310	Haemophilus influenzae	SEANFDS10662123	8298768	PCV-C-1567-2	4e9a184b-68e1-57e9-b70b-82efd97c0de2	SEANFDS10662123
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662347	ERS12036367	Haemophilus influenzae	SEANFDS10662347	8298978	PCV-C-0121-2	73fc2bb9-4eff-507e-83c0-0b0618db6933	SEANFDS10662347
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS12926687	ERS12119070	Moraxella catarrhalis	SEANFDS12926687	8304289	PCV-C-0548-3	dffc5ebe-eb0b-51a2-8f9a-a6cf3d291ff7	SEANFDS12926687
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662109	ERS12036303	Haemophilus influenzae	SEANFDS10662109	8298754	PCV-C-0512-2	e4f76830-15b2-50bd-b2b1-c1dc9c50c722	SEANFDS10662109
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10660956	ERS12035595	Moraxella catarrhalis	SEANFDS10660956	8297669	08B09334_Mcat	62369b13-9882-553a-bab8-8f0376a8435c	SEANFDS10660956
b6257c09-a822-5a67-be21-ca815594f546	SEANFDS10662586	ERS12036482	Haemophilus influenzae	SEANFDS10662586	8299188	PCV-C-0396-2	36013fc4-83a4-5057-a000-62cb3d62ca81	SEANFDS10662586
